transaction_id,customer_id,amount,merchant_category,country,transaction_hour,device_type,previous_transaction_minutes,transactions_last_24h,customer_age,is_fraud
TXN000365,CUST00253,133.08,fuel,US,7,tablet,221.13,3,54,0
TXN000366,CUST00981,8.53,grocery,ET,17,desktop,3.35,2,38,0
TXN000367,CUST00928,27.23,grocery,US,13,desktop,325.63,4,74,0
TXN000368,CUST01185,11.68,fuel,FR,16,desktop,117.25,3,45,0
TXN000369,CUST01280,58.58,restaurant,US,21,mobile,131.68,4,50,0
TXN000370,CUST01347,23.77,online,US,21,mobile,95.29,5,51,0
TXN000371,CUST00128,19.71,retail,CA,7,desktop,818.15,3,60,0
TXN000372,CUST00018,77.73,restaurant,NG,15,tablet,291.12,3,39,0
TXN000373,CUST00566,34.1,restaurant,CA,22,mobile,67.16,1,54,0
TXN000374,CUST00570,55.51,grocery,GB,23,mobile,275.07,3,47,0
TXN000375,CUST01347,12.41,grocery,FR,9,mobile,103.4,4,48,0
TXN000376,CUST00686,8.13,grocery,US,9,mobile,367.26,8,33,0
TXN000377,CUST00626,36.86,grocery,AE,20,mobile,5.64,4,69,0
TXN000378,CUST01312,24.07,travel,US,17,mobile,79.04,3,52,0
TXN000379,CUST00854,61.96,restaurant,US,20,tablet,101.12,5,18,0
TXN000380,CUST00962,30.57,fuel,US,17,desktop,245.44,5,26,0
TXN000381,CUST00155,40.65,retail,US,8,tablet,36.23,1,18,0
TXN000382,CUST00490,6.53,entertainment,US,20,mobile,60.71,1,40,0
TXN000383,CUST01410,218.86,online,US,0,mobile,231.65,4,54,0
TXN000384,CUST00785,28.1,grocery,US,15,mobile,14.39,5,35,0
TXN000385,CUST01128,66.53,fuel,GB,9,tablet,40.42,1,21,0
TXN000386,CUST01417,14.35,electronics,CA,14,mobile,251.97,6,27,0
TXN000387,CUST00246,45.06,grocery,GB,4,desktop,375.06,5,44,0
TXN000388,CUST01200,9.0,entertainment,US,16,mobile,234.9,2,64,0
TXN000389,CUST01063,52.04,electronics,FR,8,mobile,134.81,4,19,0
TXN000390,CUST00759,23.2,restaurant,US,5,mobile,18.78,2,72,0
TXN000391,CUST00538,34.1,retail,CA,1,desktop,316.04,3,21,0
TXN000392,CUST00921,66.55,retail,US,12,mobile,23.84,3,57,0
TXN000393,CUST00408,9.65,electronics,US,22,mobile,87.53,1,50,0
TXN000394,CUST00525,16.7,electronics,US,17,mobile,9.33,5,58,0
TXN000395,CUST00828,52.32,online,ET,19,desktop,222.62,3,25,0
TXN000396,CUST00903,269.95,fuel,NG,3,mobile,126.03,2,32,1
TXN000397,CUST00036,28.84,grocery,FR,9,tablet,428.71,5,24,0
TXN000398,CUST00685,59.81,online,US,22,mobile,26.89,0,63,0
TXN000399,CUST00020,29.76,retail,US,21,mobile,307.83,1,47,0
TXN000400,CUST00321,230.96,restaurant,NG,10,mobile,128.65,3,62,0
TXN000401,CUST00512,5.77,retail,US,12,mobile,82.05,3,41,0
TXN000402,CUST00400,36.4,retail,IN,22,desktop,185.69,3,37,0
TXN000403,CUST00654,6.52,restaurant,US,21,tablet,281.27,4,72,0
TXN000404,CUST00972,2.7,fuel,IN,16,desktop,104.46,2,22,0
TXN000405,CUST00471,44.59,restaurant,IN,10,mobile,47.7,4,24,0
TXN000406,CUST01167,38.07,fuel,GB,3,mobile,445.4,6,54,0
TXN000407,CUST01116,24.91,entertainment,US,13,tablet,67.58,4,19,0
TXN000408,CUST01378,29.78,restaurant,US,2,mobile,1141.28,2,75,0
TXN000409,CUST00834,733.85,fuel,NG,22,desktop,262.46,1,27,1
TXN000410,CUST00727,25.58,entertainment,NG,22,tablet,209.55,1,30,0
TXN000411,CUST00854,55.15,electronics,US,11,desktop,2.25,3,38,0
TXN000412,CUST00051,17.3,grocery,US,3,mobile,107.13,4,20,0
TXN000413,CUST00575,44.49,grocery,AE,15,desktop,125.65,4,70,0
TXN000414,CUST01214,26.1,online,CA,6,mobile,85.0,2,31,0
TXN000415,CUST01149,21.97,retail,AE,19,mobile,29.25,3,70,0
TXN000416,CUST00150,204.16,entertainment,AE,18,mobile,82.44,3,33,0
TXN000417,CUST00314,107.47,travel,NG,17,mobile,14.03,2,71,0
TXN000418,CUST00570,37.97,online,US,20,desktop,61.88,2,25,0
TXN000419,CUST01366,3.31,restaurant,US,8,desktop,15.73,3,41,0
TXN000420,CUST00305,23.08,grocery,US,10,desktop,251.29,8,31,0
TXN000421,CUST00682,494.24,travel,IN,18,desktop,200.19,7,67,0
TXN000422,CUST00838,26.29,travel,US,16,mobile,506.21,3,23,0
TXN000423,CUST01078,99.8,online,US,20,desktop,86.03,3,41,0
TXN000424,CUST01003,140.04,retail,US,17,mobile,277.69,4,46,0
TXN000425,CUST00444,41.22,online,US,5,desktop,159.44,3,43,0
TXN000426,CUST00613,14.27,online,ET,2,desktop,186.98,3,51,0
TXN000427,CUST00993,2.9,grocery,DE,13,mobile,142.72,2,61,0
TXN000428,CUST00264,65.64,retail,GB,8,desktop,271.86,2,22,0
TXN000429,CUST01077,14.66,fuel,US,2,mobile,7.72,5,51,0
TXN000430,CUST01004,39.49,retail,NG,1,desktop,15.1,3,59,1
TXN000431,CUST00005,9.49,electronics,US,18,desktop,18.15,0,51,0
TXN000432,CUST01127,25.4,travel,CA,5,desktop,61.32,3,30,0
TXN000433,CUST01220,34.25,online,US,2,mobile,160.98,3,20,0
TXN000434,CUST00774,43.32,restaurant,US,8,desktop,186.73,1,22,0
TXN000435,CUST00877,10.86,fuel,US,17,desktop,224.44,4,39,0
TXN000436,CUST00992,109.61,retail,CA,6,mobile,59.32,3,38,0
TXN000437,CUST00884,18.23,grocery,CA,1,mobile,189.08,5,44,0
TXN000438,CUST01374,6.21,grocery,US,0,mobile,22.54,3,41,0
TXN000439,CUST00047,29.69,fuel,US,4,mobile,1.81,4,56,1
TXN000440,CUST00867,34.27,restaurant,AE,23,mobile,213.55,4,65,0
TXN000441,CUST00823,38.88,online,US,2,mobile,226.33,3,70,0
TXN000442,CUST00936,129.3,fuel,US,6,desktop,175.18,1,25,0
TXN000443,CUST00656,26.14,restaurant,US,5,desktop,53.92,5,21,0
TXN000444,CUST00269,29.38,entertainment,AE,0,desktop,472.27,2,53,0
TXN000445,CUST00370,10.99,online,US,22,desktop,375.27,1,23,0
TXN000446,CUST00636,75.23,retail,IN,18,mobile,130.45,1,48,0
TXN000447,CUST01130,39.82,fuel,US,19,mobile,814.08,1,22,0
TXN000448,CUST00657,21.76,retail,US,13,tablet,63.85,8,61,0
TXN000449,CUST00120,4.93,grocery,US,9,desktop,121.6,4,23,0
TXN000450,CUST00831,140.39,restaurant,GB,1,mobile,473.4,2,19,0
TXN000451,CUST01082,9.7,grocery,US,10,mobile,111.62,5,18,0
TXN000452,CUST01370,18.33,travel,CA,15,mobile,114.62,4,46,0
TXN000453,CUST00741,47.39,retail,US,16,mobile,14.89,4,40,0
TXN000454,CUST01498,10.01,travel,US,4,mobile,42.74,2,63,0
TXN000455,CUST00117,7.44,entertainment,AE,21,desktop,30.93,2,60,0
TXN000456,CUST00791,3.96,restaurant,DE,17,desktop,149.94,0,35,0
TXN000457,CUST01151,68.1,electronics,US,15,mobile,69.02,0,20,0
TXN000458,CUST01417,19.2,retail,CA,9,mobile,14.43,4,68,0
TXN000459,CUST01013,618.48,electronics,CA,5,desktop,128.39,9,74,1
TXN000460,CUST01082,12.25,entertainment,US,21,mobile,199.13,4,33,0
TXN000461,CUST00634,13.18,restaurant,US,23,desktop,240.08,6,53,0
TXN000462,CUST00513,18.81,retail,US,7,mobile,327.09,2,48,0
TXN000463,CUST00802,42.23,online,US,5,mobile,118.39,2,39,0
TXN000464,CUST01120,20.69,fuel,FR,22,mobile,89.15,2,25,0
TXN000465,CUST01142,61.09,grocery,US,3,desktop,207.43,3,39,0
TXN000466,CUST00560,12.45,travel,US,4,mobile,2.42,5,30,1
TXN000467,CUST00488,8.32,retail,US,5,mobile,180.69,3,55,0
TXN000468,CUST01261,5.48,retail,IN,14,mobile,93.66,2,46,0
TXN000469,CUST00897,3.58,grocery,FR,5,desktop,108.55,3,33,0
TXN000470,CUST01296,19.73,restaurant,US,18,desktop,63.24,0,27,0
TXN000471,CUST01213,24.51,travel,US,19,mobile,24.5,2,63,0
TXN000472,CUST00704,17.61,grocery,US,7,mobile,92.38,3,51,0
TXN000473,CUST01471,114.82,fuel,GB,12,desktop,66.32,5,73,0
TXN000474,CUST00581,113.07,restaurant,US,3,desktop,579.93,1,50,0
TXN000475,CUST00790,23.69,electronics,IN,21,desktop,517.36,1,31,0
TXN000476,CUST00861,5.51,fuel,US,16,desktop,185.87,5,65,0
TXN000477,CUST00247,18.79,travel,CA,13,desktop,421.25,2,49,0
TXN000478,CUST01100,18.18,fuel,DE,17,mobile,250.45,1,40,0
TXN000479,CUST00154,17.16,retail,AE,14,desktop,76.41,1,32,0
TXN000480,CUST01459,16.48,grocery,US,21,desktop,166.7,1,42,0
TXN000481,CUST00997,17.23,fuel,GB,18,mobile,44.8,4,74,0
TXN000482,CUST01110,22.5,restaurant,US,10,mobile,209.2,3,43,0
TXN000483,CUST00697,17.54,electronics,US,6,desktop,8.25,6,29,0
TXN000484,CUST01309,40.79,grocery,NG,0,mobile,320.38,7,36,0
TXN000485,CUST01244,47.48,grocery,IN,2,desktop,157.54,3,66,0
TXN000486,CUST01093,13.32,restaurant,DE,18,mobile,10.84,3,64,0
TXN000487,CUST01071,118.04,electronics,US,0,mobile,369.69,2,57,0
TXN000488,CUST01009,12.43,retail,AE,3,mobile,378.23,2,36,1
TXN000489,CUST00094,6.57,fuel,US,23,tablet,344.89,2,73,0
TXN000490,CUST00958,48.46,retail,US,10,tablet,267.94,3,49,0
TXN000491,CUST01012,14.62,online,GB,6,mobile,203.93,4,27,0
TXN000492,CUST00453,45.66,restaurant,US,6,mobile,91.02,4,44,0
TXN000493,CUST01228,2.99,restaurant,IN,13,mobile,26.38,2,40,0
TXN000494,CUST00912,133.28,restaurant,US,14,mobile,61.34,0,73,0
TXN000495,CUST00218,64.86,restaurant,US,4,mobile,76.73,3,70,0
TXN000496,CUST00474,7.39,fuel,GB,13,mobile,79.79,4,69,1
TXN000497,CUST00432,7.55,online,FR,12,desktop,150.04,4,58,0
TXN000498,CUST00341,176.31,electronics,US,19,desktop,42.06,1,35,0
TXN000499,CUST00551,15.84,grocery,US,21,mobile,37.85,5,52,0
TXN000500,CUST01313,14.38,grocery,FR,17,desktop,227.19,6,67,0
TXN000501,CUST01278,3.43,restaurant,US,0,mobile,1.36,3,30,0
TXN000502,CUST00357,23.32,grocery,US,12,mobile,29.15,1,19,0
TXN000503,CUST00023,26.37,entertainment,GB,22,desktop,102.75,6,53,0
TXN000504,CUST00522,67.73,grocery,US,19,mobile,29.06,3,39,0
TXN000505,CUST01124,8.17,fuel,IN,6,mobile,578.56,1,37,0
TXN000506,CUST00802,7.24,electronics,GB,5,mobile,199.62,3,24,0
TXN000507,CUST01204,51.99,grocery,IN,8,tablet,102.06,3,29,0
TXN000508,CUST01247,90.62,entertainment,US,9,desktop,21.43,3,32,0
TXN000509,CUST00762,6.88,online,IN,21,mobile,87.56,2,46,0
TXN000510,CUST00442,97.66,restaurant,US,2,desktop,189.28,5,65,0
TXN000511,CUST00769,34.38,retail,US,6,mobile,624.2,5,25,0
TXN000512,CUST01016,98.67,grocery,US,10,tablet,115.19,4,40,0
TXN000513,CUST01349,30.87,restaurant,US,11,desktop,212.22,2,69,0
TXN000514,CUST00516,2.66,fuel,US,11,desktop,39.12,2,30,0
TXN000515,CUST01040,28.45,fuel,US,12,desktop,175.89,3,50,0
TXN000516,CUST00792,95.6,restaurant,US,21,desktop,49.17,4,22,0
TXN000517,CUST00336,13.55,grocery,US,22,desktop,39.75,3,36,0
TXN000518,CUST00258,22.47,retail,GB,7,desktop,128.12,2,24,0
TXN000519,CUST00497,27.77,restaurant,US,3,mobile,42.81,3,21,0
TXN000520,CUST00896,1.82,restaurant,FR,20,mobile,229.99,3,75,0
TXN000521,CUST00160,176.15,online,CA,19,mobile,498.6,3,54,0
TXN000522,CUST01499,13.45,retail,NG,0,mobile,90.04,2,26,0
TXN000523,CUST00852,54.91,grocery,US,5,mobile,70.07,2,36,0
TXN000524,CUST00690,30.37,fuel,IN,22,mobile,34.82,2,42,0
TXN000525,CUST00380,116.47,online,CA,1,mobile,89.09,2,18,0
TXN000526,CUST00957,49.7,electronics,IN,21,desktop,147.63,3,60,0
TXN000527,CUST00691,26.18,fuel,US,13,desktop,84.02,6,21,0
TXN000528,CUST01451,13.55,retail,DE,17,mobile,175.63,3,35,0
TXN000529,CUST01292,73.54,restaurant,ET,9,mobile,195.47,3,24,0
TXN000530,CUST01441,5.09,grocery,US,20,mobile,18.53,5,36,0
TXN000531,CUST01192,63.17,retail,CA,0,desktop,215.39,5,69,0
TXN000532,CUST01067,11.03,fuel,ET,2,mobile,415.04,3,40,0
TXN000533,CUST00285,115.85,travel,CA,19,tablet,4.79,5,45,0
TXN000534,CUST00397,38.91,online,US,3,desktop,144.27,6,46,0
TXN000535,CUST00012,63.06,fuel,DE,17,desktop,166.68,1,23,0
TXN000536,CUST01326,35.94,fuel,US,7,mobile,222.7,1,61,0
TXN000537,CUST01277,5.74,retail,ET,21,mobile,87.73,2,44,0
TXN000538,CUST00499,14.0,electronics,US,8,tablet,307.38,3,65,0
TXN000539,CUST00754,64.87,restaurant,US,21,mobile,139.73,2,63,0
TXN000540,CUST00035,39.12,online,US,18,desktop,94.65,6,21,0
TXN000541,CUST00727,107.88,electronics,GB,1,mobile,228.66,5,40,0
TXN000542,CUST00849,49.56,online,IN,8,mobile,472.04,3,47,0
TXN000543,CUST00090,12.59,electronics,US,2,desktop,300.84,1,62,0
TXN000544,CUST00776,14.94,grocery,US,21,desktop,480.38,1,75,0
TXN000545,CUST00605,36.71,travel,US,1,desktop,55.65,3,71,0
TXN000546,CUST00970,3.27,fuel,AE,6,desktop,22.71,4,41,0
TXN000547,CUST01022,176.52,entertainment,US,16,mobile,137.58,1,49,0
TXN000548,CUST00418,51.51,travel,US,16,desktop,8.18,2,28,0
TXN000549,CUST00115,112.96,grocery,CA,8,tablet,202.08,8,47,0
TXN000550,CUST00617,6.82,electronics,US,0,tablet,49.4,0,43,0
TXN000551,CUST01220,114.96,entertainment,US,0,desktop,109.04,5,33,0
TXN000552,CUST00826,308.43,electronics,US,7,mobile,191.85,2,60,0
TXN000553,CUST01099,8.84,fuel,ET,16,mobile,118.78,2,74,0
TXN000554,CUST00413,71.62,travel,IN,7,mobile,48.47,4,70,0
TXN000555,CUST01400,33.15,restaurant,FR,18,mobile,382.2,3,23,0
TXN000556,CUST01444,7.07,entertainment,US,3,mobile,260.31,3,42,0
TXN000557,CUST00729,54.21,grocery,US,17,mobile,165.42,1,37,0
TXN000558,CUST01301,76.22,online,US,12,mobile,215.84,6,27,0
TXN000559,CUST01021,18.15,restaurant,FR,21,mobile,96.61,6,56,0
TXN000560,CUST00761,106.26,grocery,CA,6,mobile,84.86,4,63,0
TXN000561,CUST00676,6.25,travel,NG,2,mobile,31.41,6,18,1
TXN000562,CUST01418,7.43,travel,US,13,desktop,292.96,2,61,0
TXN000563,CUST00457,37.96,fuel,FR,8,mobile,86.35,2,28,0
TXN000564,CUST00920,33.97,fuel,GB,2,desktop,212.17,1,29,0
TXN000565,CUST00192,16.17,fuel,US,6,desktop,64.19,3,37,0
TXN000566,CUST00739,74.41,electronics,GB,14,mobile,286.12,0,29,0
TXN000567,CUST01123,56.31,online,IN,3,tablet,20.02,0,61,0
TXN000568,CUST00978,78.11,online,NG,4,desktop,176.56,5,33,1
TXN000569,CUST01009,29.28,electronics,DE,8,mobile,296.67,4,32,0
TXN000570,CUST00096,60.5,online,US,2,mobile,194.32,3,43,0
TXN000571,CUST00663,21.21,retail,NG,15,desktop,214.4,1,73,0
TXN000572,CUST01214,258.22,restaurant,GB,15,desktop,134.37,3,28,0
TXN000573,CUST00037,14.69,retail,US,18,mobile,147.38,5,20,0
TXN000574,CUST01393,271.86,grocery,US,8,tablet,12.27,0,19,0
TXN000575,CUST00279,34.29,restaurant,US,19,desktop,51.98,6,61,0
TXN000576,CUST00217,8.37,restaurant,US,0,desktop,230.38,2,36,0
TXN000577,CUST00867,130.07,online,FR,16,desktop,523.46,3,49,0
TXN000578,CUST00873,37.56,grocery,US,11,desktop,140.47,8,40,0
TXN000579,CUST01297,77.57,retail,US,8,mobile,232.76,4,61,0
TXN000580,CUST00062,112.6,entertainment,US,21,desktop,207.12,5,70,0
TXN000581,CUST00596,46.43,online,US,4,desktop,1330.7,4,41,1
TXN000582,CUST00729,18.32,travel,US,14,mobile,285.26,4,30,0
TXN000583,CUST01366,87.86,retail,US,12,mobile,177.82,2,18,0
TXN000584,CUST00397,33.14,entertainment,US,18,mobile,22.02,4,56,0
TXN000585,CUST00699,65.75,travel,GB,2,mobile,81.08,2,22,0
TXN000586,CUST01043,3.84,fuel,US,1,mobile,51.95,2,70,0
TXN000587,CUST00177,51.78,online,CA,12,desktop,345.95,3,60,0
TXN000588,CUST00396,17.49,online,US,6,desktop,106.36,2,30,0
TXN000589,CUST00445,173.0,electronics,US,8,mobile,137.95,2,54,0
TXN000590,CUST01257,61.75,travel,US,21,desktop,602.53,1,25,0
TXN000591,CUST00076,42.09,grocery,US,9,desktop,326.17,3,68,0
TXN000592,CUST00265,53.86,electronics,US,0,mobile,280.76,5,66,0
TXN000593,CUST00455,12.2,fuel,US,21,mobile,27.61,4,66,0
TXN000594,CUST00718,167.88,retail,US,15,mobile,4.15,3,65,0
TXN000595,CUST00735,242.59,retail,FR,10,desktop,24.15,5,57,0
TXN000596,CUST01408,49.05,online,US,23,mobile,242.67,1,47,0
TXN000597,CUST00851,162.46,online,AE,7,mobile,95.19,2,61,0
TXN000598,CUST01391,18.74,restaurant,ET,12,mobile,22.49,6,45,0
TXN000599,CUST00144,14.92,fuel,FR,15,tablet,241.8,2,46,0
TXN000600,CUST00885,34.5,grocery,US,2,desktop,38.95,0,70,0
TXN000601,CUST01093,51.16,restaurant,AE,12,mobile,160.07,7,53,0
TXN000602,CUST01123,22.33,fuel,US,16,tablet,243.54,2,37,0
TXN000603,CUST00396,56.7,restaurant,US,20,mobile,168.6,3,22,0
TXN000604,CUST01049,44.99,grocery,US,5,desktop,910.29,3,24,0
TXN000605,CUST00948,12.2,entertainment,IN,9,mobile,102.5,5,47,0
TXN000606,CUST00891,55.63,restaurant,US,8,mobile,67.26,4,55,0
TXN000607,CUST01493,78.53,grocery,NG,17,desktop,40.44,1,24,0
TXN000608,CUST01175,39.31,grocery,US,16,desktop,126.13,3,28,0
TXN000609,CUST01168,104.86,restaurant,NG,6,mobile,344.48,1,28,0
TXN000610,CUST00569,9.8,grocery,NG,1,mobile,528.46,2,37,1
TXN000611,CUST01063,52.88,fuel,IN,10,mobile,643.95,3,50,0
TXN000612,CUST00109,10.28,restaurant,US,17,desktop,136.43,1,32,0
TXN000613,CUST01066,10.87,entertainment,AE,2,mobile,167.32,3,21,1
TXN000614,CUST01210,17.62,grocery,IN,13,desktop,156.81,3,68,0
TXN000615,CUST00935,12.91,travel,US,19,desktop,112.92,3,27,0
TXN000616,CUST00398,19.14,fuel,US,12,mobile,29.73,3,55,0
TXN000617,CUST01247,26.73,online,DE,22,desktop,12.19,5,57,0
TXN000618,CUST00634,76.49,online,US,16,mobile,103.29,5,20,0
TXN000619,CUST01157,24.02,retail,FR,21,desktop,37.08,2,41,0
TXN000620,CUST01187,6.78,restaurant,US,10,desktop,391.91,2,19,0
TXN000621,CUST01239,103.55,travel,US,6,mobile,258.16,5,40,0
TXN000622,CUST00733,14.34,retail,US,2,mobile,173.41,4,68,0
TXN000623,CUST00235,31.23,grocery,US,2,tablet,8.74,6,59,0
TXN000624,CUST00658,51.76,grocery,US,1,mobile,175.23,3,36,0
TXN000625,CUST00751,40.43,restaurant,AE,20,desktop,174.67,1,25,0
TXN000626,CUST00588,98.91,online,US,15,mobile,104.11,2,43,0
TXN000627,CUST01033,53.46,restaurant,ET,22,mobile,193.0,1,35,0
TXN000628,CUST01098,13.99,restaurant,ET,10,mobile,351.24,3,61,0
TXN000629,CUST00954,292.53,travel,US,13,mobile,255.38,4,65,0
TXN000630,CUST00492,40.22,online,US,2,mobile,115.45,6,26,0
TXN000631,CUST00913,28.58,restaurant,US,6,desktop,54.76,1,57,0
TXN000632,CUST01277,86.83,restaurant,US,7,mobile,116.96,6,53,0
TXN000633,CUST01254,42.5,online,US,12,mobile,525.28,6,26,0
TXN000634,CUST01198,49.36,retail,US,18,mobile,308.65,2,50,0
TXN000635,CUST01192,400.29,fuel,IN,10,mobile,4.93,5,28,1
TXN000636,CUST00170,25.15,entertainment,US,0,mobile,274.98,4,59,0
TXN000637,CUST01417,24.1,electronics,CA,18,desktop,33.66,5,58,0
TXN000638,CUST00946,37.21,restaurant,IN,12,mobile,152.38,2,41,0
TXN000639,CUST00795,96.69,travel,AE,21,mobile,295.66,4,41,0
TXN000640,CUST00634,7.34,entertainment,AE,16,desktop,148.3,6,49,0
TXN000641,CUST01218,4.64,travel,AE,8,tablet,93.11,4,50,0
TXN000642,CUST00029,18.41,entertainment,US,18,mobile,69.76,3,57,0
TXN000643,CUST01189,6.46,retail,NG,18,desktop,65.52,0,34,0
TXN000644,CUST01446,21.65,grocery,IN,22,mobile,326.99,0,43,0
TXN000645,CUST00339,54.73,grocery,US,22,desktop,313.79,2,62,0
TXN000646,CUST01389,13.59,grocery,US,5,desktop,312.07,1,50,0
TXN000647,CUST01366,7.95,electronics,US,6,desktop,59.81,3,19,0
TXN000648,CUST00500,35.49,grocery,US,4,desktop,288.73,7,19,0
TXN000649,CUST00511,78.46,retail,US,7,mobile,6.72,0,31,0
TXN000650,CUST01351,6.08,grocery,CA,13,mobile,41.62,6,38,0
TXN000651,CUST00217,75.21,restaurant,CA,17,mobile,130.06,5,40,0
TXN000652,CUST01325,74.99,restaurant,US,20,desktop,93.98,1,39,0
TXN000653,CUST01156,85.98,retail,US,19,desktop,21.36,3,53,0
TXN000654,CUST01094,112.0,fuel,ET,23,mobile,7.67,3,18,0
TXN000655,CUST01276,299.47,retail,US,2,mobile,170.03,3,49,1
TXN000656,CUST01439,23.19,retail,US,21,desktop,67.7,1,46,0
TXN000657,CUST00445,36.95,travel,CA,7,mobile,2.9,6,22,0
TXN000658,CUST00876,21.84,restaurant,US,13,mobile,101.46,2,53,0
TXN000659,CUST01206,33.18,restaurant,US,13,mobile,65.95,6,42,0
TXN000660,CUST00167,153.37,restaurant,US,6,mobile,154.7,2,39,0
TXN000661,CUST00091,8.63,fuel,FR,5,mobile,478.19,3,22,0
TXN000662,CUST00714,14.0,grocery,CA,5,mobile,66.24,1,69,0
TXN000663,CUST00039,131.26,grocery,US,11,mobile,1054.03,2,70,0
TXN000664,CUST01150,91.84,online,US,21,tablet,16.2,5,20,0
TXN000665,CUST01475,23.03,online,GB,14,mobile,16.64,3,41,0
TXN000666,CUST00173,77.82,fuel,NG,18,desktop,224.66,3,74,0
TXN000667,CUST00653,46.58,electronics,GB,3,desktop,248.55,4,50,0
TXN000668,CUST00754,148.45,entertainment,ET,2,tablet,98.94,2,45,0
TXN000669,CUST01244,35.68,online,US,12,desktop,60.65,0,64,0
TXN000670,CUST01082,92.35,grocery,DE,15,desktop,284.38,3,38,0
TXN000671,CUST00476,464.99,entertainment,NG,12,desktop,563.22,4,33,1
TXN000672,CUST00456,60.23,retail,FR,20,mobile,827.17,7,28,0
TXN000673,CUST00829,34.79,grocery,NG,9,desktop,181.15,4,23,0
TXN000674,CUST00895,68.2,electronics,US,12,mobile,242.55,3,68,0
TXN000675,CUST01385,22.98,travel,NG,7,mobile,310.92,0,36,0
TXN000676,CUST01025,360.67,grocery,CA,11,mobile,288.68,4,55,0
TXN000677,CUST00387,39.65,retail,NG,7,mobile,903.51,1,73,0
TXN000678,CUST00348,25.21,restaurant,US,8,mobile,299.34,8,35,0
TXN000679,CUST00190,14.36,entertainment,GB,9,desktop,195.55,2,61,0
TXN000680,CUST00505,99.21,fuel,AE,6,tablet,84.95,3,27,0
TXN000681,CUST01215,78.82,online,US,2,mobile,164.03,6,72,0
TXN000682,CUST01393,20.14,restaurant,GB,4,mobile,382.19,4,29,0
TXN000683,CUST01433,58.94,restaurant,AE,2,tablet,65.62,1,66,1
TXN000684,CUST00824,7.33,grocery,US,17,desktop,5.6,3,50,0
TXN000685,CUST00929,39.84,restaurant,US,18,desktop,71.33,0,32,0
TXN000686,CUST00934,52.08,electronics,CA,9,mobile,580.44,1,29,0
TXN000687,CUST01141,182.61,entertainment,US,8,desktop,284.44,7,67,0
TXN000688,CUST00134,15.32,electronics,US,23,desktop,37.3,2,74,0
TXN000689,CUST00058,9.22,fuel,US,6,mobile,2.17,1,22,0
TXN000690,CUST00685,13.53,travel,US,0,mobile,199.08,1,18,0
TXN000691,CUST00672,8.7,entertainment,US,9,mobile,155.73,2,55,0
TXN000692,CUST00173,126.05,retail,US,1,mobile,15.59,1,51,0
TXN000693,CUST00815,155.81,restaurant,FR,5,tablet,608.63,3,29,0
TXN000694,CUST01173,45.61,retail,CA,20,mobile,173.12,2,47,0
TXN000695,CUST00080,112.31,online,FR,5,desktop,189.75,4,28,0
TXN000696,CUST00886,37.86,entertainment,US,23,desktop,345.85,1,26,0
TXN000697,CUST01237,30.11,online,US,7,mobile,73.99,1,61,0
TXN000698,CUST00203,23.74,electronics,US,17,desktop,147.06,3,63,0
TXN000699,CUST00764,24.28,restaurant,AE,6,mobile,154.52,4,24,0
TXN000700,CUST01253,7.04,grocery,DE,17,mobile,615.97,4,34,0
TXN000701,CUST01251,43.13,online,AE,0,tablet,25.37,2,69,0
TXN000702,CUST01465,31.81,retail,US,23,mobile,256.07,1,43,0
TXN000703,CUST01426,69.78,fuel,DE,13,mobile,154.08,3,44,0
TXN000704,CUST00047,36.36,restaurant,US,22,desktop,336.02,2,50,0
TXN000705,CUST01257,28.14,entertainment,AE,19,desktop,321.03,2,56,0
TXN000706,CUST01329,13.86,fuel,US,6,desktop,2.18,1,22,0
TXN000707,CUST01167,35.59,restaurant,US,19,desktop,53.34,6,54,0
TXN000708,CUST01439,69.29,grocery,US,6,mobile,35.9,0,26,0
TXN000709,CUST01397,10.56,grocery,GB,3,desktop,111.48,2,40,0
TXN000710,CUST01283,36.14,retail,US,4,desktop,424.24,3,47,0
TXN000711,CUST00656,41.81,entertainment,US,22,mobile,0.9,4,53,0
TXN000712,CUST00471,16.15,restaurant,US,23,desktop,120.57,3,18,0
TXN000713,CUST00971,18.4,restaurant,IN,20,mobile,388.99,2,69,0
TXN000714,CUST01036,41.7,entertainment,US,0,mobile,469.18,3,25,0
TXN000715,CUST01354,10.66,retail,AE,19,mobile,192.76,6,18,0
TXN000716,CUST00736,46.99,fuel,IN,2,desktop,318.69,4,27,0
TXN000717,CUST00784,13.53,online,IN,12,tablet,70.5,3,24,0
TXN000718,CUST00968,95.86,restaurant,NG,6,desktop,60.63,5,55,0
TXN000719,CUST00358,343.03,online,NG,5,desktop,9.07,2,20,1
TXN000720,CUST00972,14.0,restaurant,US,5,mobile,125.92,0,59,0
TXN000721,CUST01432,56.5,entertainment,US,1,mobile,109.53,5,24,0
TXN000722,CUST00668,16.01,electronics,GB,15,tablet,83.71,2,25,0
TXN000723,CUST00373,93.78,entertainment,US,5,desktop,21.65,5,51,0
TXN000724,CUST01032,9.34,electronics,US,7,mobile,47.22,1,57,0
TXN000725,CUST01146,53.55,entertainment,GB,20,desktop,40.99,8,59,0
TXN000726,CUST01372,13.83,electronics,CA,10,mobile,518.73,1,71,0
TXN000727,CUST00676,26.92,travel,AE,17,mobile,611.1,8,49,0
TXN000728,CUST00090,11.81,online,CA,22,desktop,0.62,4,49,0
